,file name,filepath,blur,brightness,cluster,distance,Labeled,uniqueness,uniqueness punishment,outlier distance,similar distance,score
6139,2819646_2bbf3_5f1dc0c06f047.jpg,Kartaview_Dataset/Rest_set/2819646_2bbf3_5f1dc0c06f047.jpg,0.0646987688166799,0.435347567991542,23,97.863159,0,0.7752910991328579,1.0,0.0,0.0,0.809998231295771
6140,2819646_2c92a_5f1dc1425c344.jpg,Kartaview_Dataset/Rest_set/2819646_2c92a_5f1dc1425c344.jpg,0.0329915271750691,0.642735158649809,23,130.271271,0,0.6302772785344056,1.0,0.784028,0.0,0.5514081419019099
6141,2819646_2f665_5f1dc0e688eaa.jpg,Kartaview_Dataset/Rest_set/2819646_2f665_5f1dc0e688eaa.jpg,0.022609261162126,0.529506048491592,23,131.486115,0,0.7080187009456088,1.0,0.0,0.0,0.7390158556026136
6142,2819646_31218_5f1dc153dc041.jpg,Kartaview_Dataset/Rest_set/2819646_31218_5f1dc153dc041.jpg,0.210178590879566,0.492931332948644,23,72.378662,0,0.2414514001287364,0.5,0.0,0.0,0.1874079848877136
6143,2819646_341a3_5f1dc09cf077c.jpg,Kartaview_Dataset/Rest_set/2819646_341a3_5f1dc09cf077c.jpg,0.0542864532241238,0.477773391474408,23,100.763245,0,0.591607278778663,1.0,0.0,0.0,0.6263532389972082
6144,2819646_34e29_5f1dc09e21856.jpg,Kartaview_Dataset/Rest_set/2819646_34e29_5f1dc09e21856.jpg,0.065723548546814,0.475784869960022,23,110.931519,0,0.6812881924767361,0.5,0.0,0.0,0.377578049445732
6145,2819646_351e8_5f1dc0f1749c2.jpg,Kartaview_Dataset/Rest_set/2819646_351e8_5f1dc0f1749c2.jpg,0.0644854440527608,0.501783363451977,23,124.534546,0,0.4711057723365694,1.0,0.0,0.0,0.5090920293197204
6146,2819646_35a62_5f1dc0b0e65b3.jpg,Kartaview_Dataset/Rest_set/2819646_35a62_5f1dc0b0e65b3.jpg,0.0210814317951378,0.554417852120341,23,84.178345,0,0.44890929181769,1.0,0.0,0.0,0.4808464707827346
6147,2819646_36375_5f1dc100aba29.jpg,Kartaview_Dataset/Rest_set/2819646_36375_5f1dc100aba29.jpg,0.051430513527575,0.480575634651067,23,109.266846,0,0.5279798903222229,0.5,0.0,0.0,0.2983048295991798
6148,2819646_36b19_5f1dc0da8ec97.jpg,Kartaview_Dataset/Rest_set/2819646_36b19_5f1dc0da8ec97.jpg,0.0685398209372071,0.508018440902384,23,61.297913,0,0.436055932758838,0.5,0.0,0.0,0.25713685261197966
6149,2819646_371b9_5f1dc0b2185a7.jpg,Kartaview_Dataset/Rest_set/2819646_371b9_5f1dc0b2185a7.jpg,0.045157299878374,0.518679317648604,23,139.333099,0,0.4259095492629352,1.0,0.0,0.0,0.46087497512104025
6150,2819646_391a3_5f1dc09bc8153.jpg,Kartaview_Dataset/Rest_set/2819646_391a3_5f1dc09bc8153.jpg,0.0524170117815356,0.513095131145672,23,103.696777,0,0.5310433842565044,1.0,0.0,0.0,0.5671815431700952
6151,2819646_3a37c_5f1dc0a8cc0ec.jpg,Kartaview_Dataset/Rest_set/2819646_3a37c_5f1dc0a8cc0ec.jpg,0.0655080436762564,0.610517136529019,23,78.469818,0,0.5922665534713822,1.0,0.0,0.0,0.6358940190330845
6152,2819646_424d6_5f1dc101c279d.jpg,Kartaview_Dataset/Rest_set/2819646_424d6_5f1dc101c279d.jpg,0.0411463589600349,0.484974223509127,23,131.243408,0,0.5088347781019407,0.5,0.0,0.0,0.2868953720184337
6153,2819646_44ae4_5f1dc111d3fd6.jpg,Kartaview_Dataset/Rest_set/2819646_44ae4_5f1dc111d3fd6.jpg,0.0608896971324074,0.488779365677186,23,142.951477,0,0.4811634124316023,0.5,0.0,0.0,0.2771986139261419
6154,2819646_473ca_5f1dc0e55fc7f.jpg,Kartaview_Dataset/Rest_set/2819646_473ca_5f1dc0e55fc7f.jpg,0.0399621689019539,0.407971708055326,23,128.36853,0,0.5733666628845965,1.0,0.0,0.0,0.6017576820677536
6155,2819646_474c5_5f1dc0aa0d9ed.jpg,Kartaview_Dataset/Rest_set/2819646_474c5_5f1dc0aa0d9ed.jpg,0.078232684722363,0.610914927214239,23,83.834015,0,0.4927566748269361,0.5,0.0,0.0,0.2925706207186526
6156,2819646_493d0_5f1dc109ba02a.jpg,Kartaview_Dataset/Rest_set/2819646_493d0_5f1dc109ba02a.jpg,0.0214016283110137,0.566224590634081,23,114.012543,0,0.5173627626628835,1.0,0.0,0.0,0.5499543178567903
6157,2819646_4d776_5f1dc13429d9b.jpg,Kartaview_Dataset/Rest_set/2819646_4d776_5f1dc13429d9b.jpg,0.0325785332237218,0.44415554350042,23,86.916809,0,0.5511584896546001,1.0,0.0,0.0,0.5798819734743654
6158,2819646_506e8_5f1dc07da5c79.jpg,Kartaview_Dataset/Rest_set/2819646_506e8_5f1dc07da5c79.jpg,0.075837604946545,0.459329465707938,23,76.776306,0,0.5295658929688292,0.5,0.0,0.0,0.30291694075912046
6159,2819646_51c03_5f1dc0766104e.jpg,Kartaview_Dataset/Rest_set/2819646_51c03_5f1dc0766104e.jpg,0.0455009491572811,0.572362056037953,23,55.618744,0,0.8041422409005677,1.0,0.0,0.0,0.8418605335339217
6160,2819646_54582_5f1dc09f3c476.jpg,Kartaview_Dataset/Rest_set/2819646_54582_5f1dc09f3c476.jpg,0.0703644738170389,0.457682586356427,23,96.334839,0,0.4806272978787995,1.0,0.0,0.0,0.5175843219600286
6161,2819646_54a22_5f1dc12f81810.jpg,Kartaview_Dataset/Rest_set/2819646_54a22_5f1dc12f81810.jpg,0.0222482208801096,0.421728096029522,23,132.390686,0,0.5596246909580418,1.0,0.0,0.0,0.5851607399355399
6162,2819646_583ac_5f1dc0a2c83fa.jpg,Kartaview_Dataset/Rest_set/2819646_583ac_5f1dc0a2c83fa.jpg,0.069050590677295,0.451494155370736,23,94.584656,0,0.7821576867303527,0.5,0.0,0.0,0.4274636692691721
6163,2819646_58d1d_5f1dc10f82646.jpg,Kartaview_Dataset/Rest_set/2819646_58d1d_5f1dc10f82646.jpg,0.0537381863145188,0.486838786362647,23,109.863495,0,0.5683284911204639,1.0,0.0,0.0,0.6034180677015
6164,2819646_591b7_5f1dc0cc894f2.jpg,Kartaview_Dataset/Rest_set/2819646_591b7_5f1dc0cc894f2.jpg,0.0413624686772514,0.524163732546448,23,125.278564,0,0.3263112905942611,0.5,0.0,0.0,0.19763632565990324
6165,2819646_5ba78_5f1dc090dedb6.jpg,Kartaview_Dataset/Rest_set/2819646_5ba78_5f1dc090dedb6.jpg,0.059952068494484,0.526667956642975,23,84.827271,0,0.5383450952619679,0.5,0.0,0.0,0.30749635916202955
6166,2819646_5d739_5f1dc133067d3.jpg,Kartaview_Dataset/Rest_set/2819646_5d739_5f1dc133067d3.jpg,0.0215665719888892,0.424729450504646,23,96.093597,0,0.5458103802348726,1.0,0.0,0.0,0.5713601671578827
6167,2819646_5eb68_5f1dc0ced9d4b.jpg,Kartaview_Dataset/Rest_set/2819646_5eb68_5f1dc0ced9d4b.jpg,0.0353614094378784,0.578283565586657,23,101.978271,0,0.2319145591203315,1.0,0.0,0.0,0.26790101928724
6168,2819646_61797_5f1dc0df51c42.jpg,Kartaview_Dataset/Rest_set/2819646_61797_5f1dc0df51c42.jpg,0.0476105014301101,0.457717139293254,23,89.886475,0,0.4310206440993286,0.5,0.0,0.0,0.24791827930034904
